uid,is_nsfw,has_smile,number_of_faces,has_face
250897139,0,True,1,True
302353093,0,True,1,True
389578102,0,False,0,False
1149463,0,False,0,False
3591481,0,True,1,True
3863570,0,False,0,False
4449016,0,True,1,True
5137829,0,False,1,True
5809087,0,False,0,False
6362116,0,True,1,True
6442287,0,False,1,True
8230563,0,False,0,False
15509071,0,False,2,True
18679843,0,False,1,True
20160675,0,False,2,True
25135923,0,False,1,True
25638094,0,False,1,True
28583403,0,False,2,True
32892223,0,False,1,True
33496377,0,False,1,True
38775404,0,True,1,True
53055262,0,False,0,False
53191259,0,False,0,False
55695716,0,False,1,True
60703994,1,False,0,False
62664764,0,False,1,True
66655381,0,True,1,True
81793807,0,False,0,False
84063795,0,True,1,True
91151161,0,False,1,True
97571378,0,False,0,False
99489957,0,False,1,True
105390358,0,True,1,True
119734516,0,False,0,False
124474274,0,True,1,True
136854986,1,False,1,True
142223852,0,False,1,True
150685878,0,True,1,True
165922033,0,True,1,True
171796717,0,False,0,False
186839603,0,False,0,False
190031324,0,False,2,True
198729277,0,False,3,True
226302515,0,True,1,True
52752914,0,False,1,True
56881111,0,True,1,True
59441900,0,False,1,True
59447766,0,False,1,True
61904828,0,False,0,False
62659666,0,False,1,True
64666630,0,False,0,False
70664029,0,False,0,False
72541893,0,False,0,False
76511339,0,False,0,False
79652839,0,False,0,False
81240314,0,False,0,False
83749176,0,False,1,True
84120002,0,True,1,True
84201207,0,False,0,False
85076693,0,True,1,True
86448926,0,False,1,True
87558827,0,False,0,False
89209927,0,False,0,False
91556965,0,False,0,False
91570946,0,True,1,True
94207069,0,True,1,True
96311822,0,False,0,False
96761851,0,False,0,False
98303177,1,False,0,False
132591290,0,True,1,True
12399403,0,False,0,False
12516638,0,True,1,True
12555869,0,True,1,True
12661053,0,False,1,True
12672437,0,False,1,True
12725626,0,False,0,False
116271086,0,False,0,False
116860382,0,False,1,True
117155682,1,False,1,True
117613667,0,False,1,True
118676500,0,True,1,True
118767698,0,False,1,True
118927089,0,False,0,False
119480031,0,False,2,True
119618548,0,True,1,True
119907526,0,False,0,False
119954150,0,False,0,False
119970718,0,False,1,True
120334563,0,False,1,True
121727670,0,False,1,True
120784706,0,False,0,False
137314832,0,False,0,False
120936575,1,False,0,False
120958100,0,False,1,True
121374134,0,False,0,False
121763190,0,False,0,False
3212781,0,False,0,False
122544772,0,False,0,False
123281241,0,False,1,True
123463296,0,False,0,False
124270726,0,False,0,False
125015443,0,False,0,False
125521368,0,False,0,False
126719831,0,False,0,False
127121868,0,False,1,True
128029597,0,False,1,True
129983465,0,False,0,False
130568763,0,True,1,True
131423549,0,True,1,True
131950910,0,False,0,False
132100973,0,False,1,True
186610406,0,False,1,True
201602402,0,False,0,False
214057607,0,False,1,True
247664486,0,False,1,True
298879293,0,False,0,False
301041634,0,False,1,True
351508132,0,True,1,True
871633,0,True,1,True
1739415,0,False,0,False
213520316,0,False,0,False
2476198,0,False,0,False
3475358,0,False,0,False
4802690,0,False,1,True
5056144,0,True,1,True
6034643,0,False,0,False
6393605,0,False,1,True
6554739,1,True,1,True
6677904,1,False,1,True
6857379,0,True,1,True
8597301,0,True,1,True
7169780,0,False,1,True
7273476,1,False,1,True
7620850,0,False,1,True
7802107,0,False,1,True
8514950,0,False,1,True
9927571,0,False,0,False
10565608,0,True,1,True
15177533,0,True,1,True
10951923,0,False,1,True
11040814,0,False,1,True
11370856,0,False,1,True
11982135,0,True,1,True
12296855,0,False,1,True
12375244,0,True,1,True
12789208,0,False,0,False
13165614,0,False,1,True
13768578,1,False,1,True
13935848,0,False,0,False
14380977,0,False,0,False
17694373,0,False,1,True
19250238,0,False,0,False
20691667,0,False,2,True
22049797,0,False,0,False
22794204,0,False,1,True
24064724,0,False,1,True
26994355,0,True,1,True
28809063,0,True,1,True
28937677,0,False,0,False
30618622,0,True,1,True
33610734,0,False,0,False
34364500,0,False,0,False
34927106,0,False,1,True
36455607,0,False,0,False
37037228,0,False,1,True
39311982,0,True,1,True
44770064,0,False,0,False
44806611,1,True,1,True
49645980,0,True,1,True
51841124,0,False,1,True
52030837,1,True,1,True
53298337,0,False,1,True
59188705,0,False,1,True
61919702,0,False,0,False
63488098,1,False,1,True
67394874,0,False,0,False
68070475,0,False,2,True
85107487,0,False,0,False
96285857,0,True,1,True
97996978,0,True,1,True
103330031,0,False,1,True
108650302,0,True,1,True
108834987,0,True,1,True
114541254,0,False,2,True
121916733,0,False,1,True
123223119,0,False,2,True
126266366,0,True,1,True
130257487,0,True,1,True
132484334,0,False,0,False
134159780,0,False,0,False
142124292,0,True,1,True
142698600,0,True,1,True
145576001,0,False,1,True
147136575,0,True,1,True
820059,0,True,1,True
147839126,0,False,0,False
148371529,0,True,1,True
152075235,0,True,1,True
152384679,0,False,2,True
153436932,0,False,1,True
158714080,0,True,1,True
164022469,0,False,1,True
171801101,0,False,1,True
177644208,0,False,0,False
185640636,0,False,0,False
1757155,0,False,1,True
196982396,1,False,0,False
198000634,0,False,1,True
209474474,0,True,1,True
214929907,0,True,1,True
215278405,0,True,1,True
224406724,0,False,1,True
107221686,0,False,0,False
224837963,0,False,0,False
226030439,0,True,1,True
226836423,0,False,2,True
229906068,0,False,1,True
234406761,0,False,1,True
240700313,1,False,1,True
253131722,0,True,1,True
255307470,0,False,0,False
263728340,0,False,1,True
265990502,0,False,2,True
268665386,0,True,1,True
272865326,0,True,1,True
276277355,0,True,1,True
278357259,0,True,1,True
163905543,0,False,0,False
164029515,0,True,1,True
164070663,0,False,0,False
164117746,0,True,1,True
164211082,0,False,1,True
164600578,0,False,0,False
56779907,0,False,1,True
58223899,0,False,0,False
58762872,0,False,0,False
60212761,1,False,1,True
63325679,0,False,0,False
70099286,0,True,1,True
139808484,0,False,0,False
143777721,0,False,0,False
144904994,0,False,0,False
7915444,0,False,0,False
2320085,0,False,0,False
177676383,0,False,2,True
178316500,0,False,0,False
199134211,0,False,0,False
202917042,0,False,1,True
211488450,0,True,1,True
367430510,0,True,1,True
502270570,0,False,0,False
574950,1,False,1,True
2207543,0,False,1,True
5656359,0,False,0,False
11847471,0,False,3,True
13719786,0,True,1,True
14236245,0,False,3,True
15867133,0,True,1,True
17821125,0,False,2,True
45220426,0,True,1,True
51044996,1,True,1,True
51190869,0,True,1,True
55712642,0,False,0,False
91238585,0,False,3,True
94707572,1,True,1,True
101633787,1,True,1,True
15027078,0,True,1,True
15082078,0,True,1,True
18390898,1,False,1,True
20022557,0,False,0,False
20517658,1,True,1,True
20880267,0,False,0,False
20917655,0,True,1,True
24483303,0,False,5,True
25406652,0,False,0,False
25529772,0,True,1,True
26478423,0,False,0,False
28135304,0,False,0,False
120434733,0,True,1,True
172443643,0,True,1,True
202003897,0,True,1,True
214840345,0,False,0,False
283150815,0,True,1,True
447823,0,False,6,True
599145,0,True,1,True
777381,0,False,1,True
982910,1,False,0,False
990547,0,True,1,True
301777678,0,False,1,True
312413669,0,False,0,False
313793816,0,True,1,True
104356562,0,False,0,False
106285149,0,True,1,True
106293274,0,True,1,True
110932363,0,False,1,True
111109069,0,False,1,True
111243032,0,False,0,False
113457054,0,True,1,True
118335080,0,False,0,False
118501679,0,False,0,False
118938740,0,False,0,False
119476795,0,False,0,False
120016017,0,False,0,False
121950896,0,False,0,False
122261604,0,False,0,False
122353454,0,True,1,True
124058308,1,False,0,False
125112869,0,False,1,True
125269030,0,False,0,False
125285777,0,False,1,True
383703312,0,True,1,True
383797230,0,False,0,False
388779581,0,False,0,False
402142187,0,False,1,True
402457816,0,True,1,True
411889382,0,False,1,True
416518494,0,False,0,False
487053124,0,False,1,True
498286974,0,False,0,False
514319689,0,False,0,False
41906,0,False,1,True
317741,0,False,0,False
406781,0,False,1,True
464180,1,True,1,True
613923,0,False,0,False
812383,0,False,1,True
867216,0,True,1,True
2489534,0,False,1,True
2553348,0,True,1,True
2636628,0,False,0,False
2868130,0,False,2,True
2994541,0,True,1,True
3153945,0,True,1,True
3165601,0,False,3,True
3385415,0,True,1,True
3458537,0,True,1,True
3802652,0,False,10,True
419201579,0,False,1,True
425617228,0,True,1,True
443610145,0,False,1,True
453445064,0,True,1,True
476680998,1,True,1,True
908251,0,False,1,True
1110750,1,False,1,True
1436067,0,True,1,True
1532143,0,True,1,True
1697182,0,True,1,True
1753244,0,False,1,True
2053843,0,False,0,False
2234025,0,False,1,True
2267204,0,True,1,True
2307499,0,False,1,True
8406182,0,False,1,True
3963695,0,False,0,False
3996674,0,True,1,True
4137529,0,True,1,True
4319378,0,False,1,True
4381386,0,False,0,False
7719347,0,False,2,True
5637517,0,False,1,True
5925934,0,True,1,True
6064917,0,True,1,True
6208182,0,True,1,True
7666774,0,False,1,True
7794010,0,True,1,True
8211580,0,False,1,True
8477884,0,False,0,False
8668948,0,True,1,True
11385033,0,False,0,False
12471357,0,False,1,True
11739218,0,False,2,True
12049385,0,False,1,True
12118776,0,True,1,True
13865398,0,True,1,True
14046313,0,False,1,True
14102317,0,False,0,False
14175411,0,False,0,False
14257827,0,True,1,True
16251987,0,True,1,True
16451860,0,False,2,True
16852621,0,True,1,True
17032793,0,False,2,True
4613957,0,True,1,True
4727936,0,False,1,True
4744721,0,False,1,True
5200404,0,True,1,True
6358619,0,False,1,True
6642254,0,False,1,True
7049064,0,False,0,False
7376899,0,True,1,True
7578160,1,True,1,True
8954052,0,False,0,False
9043895,0,False,1,True
9281586,0,False,1,True
9432335,0,True,1,True
10671142,0,False,1,True
12305101,0,False,0,False
12428312,0,False,1,True
12554025,0,True,1,True
13174041,0,False,0,False
13857524,0,False,1,True
14837989,0,True,1,True
15226086,0,False,0,False
15765277,0,True,1,True
16003494,0,False,2,True
16143338,0,False,1,True
17267508,0,True,1,True
17573838,0,False,1,True
17941671,0,False,1,True
18474488,0,False,1,True
18924761,0,False,0,False
19962865,0,False,2,True
20437650,0,False,2,True
20520203,0,False,1,True
20528966,0,True,1,True
21651117,0,False,0,False
22596540,0,False,1,True
22704900,0,False,1,True
22851520,0,False,0,False
86542099,0,False,0,False
22859665,0,False,2,True
25074214,0,False,0,False
26433888,0,False,0,False
26949445,0,False,2,True
26989282,0,True,1,True
27375570,0,True,1,True
188785419,0,False,0,False
25354080,0,True,1,True
25639894,0,False,3,True
25699659,0,False,1,True
25931468,0,True,1,True
26116763,0,False,1,True
2007851,0,False,1,True
2258428,0,True,1,True
2301879,0,False,1,True
2508181,0,True,1,True
2593902,0,False,0,False
7688855,0,False,2,True
11170795,0,False,2,True
12080617,0,False,2,True
12947003,0,False,0,False
4595414,0,False,0,False
14134242,0,False,1,True
52446778,0,False,1,True
62976678,0,False,0,False
102335475,0,True,1,True
112653277,0,False,1,True
139744385,0,False,0,False
19207079,0,False,2,True
19311401,0,True,1,True
19740850,0,True,1,True
19753979,0,False,0,False
19811846,0,False,0,False
21920213,0,False,0,False
22000712,0,False,1,True
22014031,0,False,0,False
22292620,0,False,0,False
22464672,0,True,1,True
23136037,0,False,1,True
23375920,0,True,1,True
23647956,0,True,1,True
24105933,1,False,1,True
24648225,0,True,1,True
26367392,0,False,2,True
26618137,0,False,0,False
26659827,0,False,1,True
1729671,0,False,2,True
1880544,0,False,2,True
3139048,0,False,0,False
3230204,0,False,1,True
4192334,1,False,0,False
4692743,0,False,2,True
5030553,0,False,1,True
17226079,0,True,1,True
19424825,0,True,1,True
22895259,0,False,0,False
38759449,0,False,0,False
51360920,0,False,0,False
164109901,0,False,0,False
171569425,0,True,1,True
193707754,0,True,1,True
205013259,0,False,0,False
349572569,0,False,0,False
219573558,0,False,1,True
326194628,0,True,1,True
359552115,0,True,1,True
772646,0,False,0,False
464679806,0,False,1,True
469703669,0,False,0,False
518510575,0,False,0,False
123764,0,False,1,True
216144,0,False,1,True
282872,0,False,0,False
337591,0,False,0,False
344941,0,False,0,False
1537834,0,False,1,True
1623033,0,False,1,True
1741490,0,False,1,True
1982120,0,True,1,True
2333913,0,False,1,True
7562331,0,True,1,True
8114608,0,False,0,False
12357056,0,False,1,True
22434089,0,True,1,True
55907984,0,False,0,False
432881824,0,True,1,True
456900974,0,False,0,False
763355,1,True,1,True
1046648,0,True,1,True
1471998,0,False,1,True
3170465,0,False,1,True
3466650,0,False,0,False
4429108,0,True,1,True
5951688,0,False,0,False
6547712,0,False,0,False
145018885,0,True,1,True
154844707,0,False,1,True
166364505,0,False,0,False
202229400,0,False,1,True
208674945,0,True,1,True
407436780,0,False,2,True
17466,0,True,1,True
100173,0,False,1,True
298203,1,False,0,False
834694,0,False,0,False
2293869,0,True,1,True
2412860,0,True,1,True
2923063,0,False,1,True
3251732,0,True,1,True
3359581,0,False,0,False
11210824,0,False,2,True
12269971,0,False,2,True
16022671,0,False,0,False
17030817,0,False,1,True
20309323,0,False,0,False
66802990,0,True,1,True
84113897,0,False,1,True
100639621,0,False,0,False
57922831,0,False,0,False
465886663,0,False,0,False
153012523,0,True,1,True
221965030,0,False,1,True
290636855,0,False,2,True
316902615,0,False,0,False
324741382,0,False,0,False
326057319,0,False,1,True
411408,0,False,1,True
456448,0,True,1,True
756492,0,False,0,False
169113945,0,False,0,False
170508970,0,False,1,True
181441148,0,False,0,False
210210645,0,False,1,True
214456263,1,True,1,True
299456064,0,True,1,True
331548453,0,True,1,True
339678173,0,False,2,True
359372057,0,True,1,True
368230591,0,False,1,True
394724918,0,True,1,True
495876875,0,False,1,True
538258990,0,False,0,False
128677,0,False,1,True
170212,0,False,1,True
1376616,0,False,0,False
1680087,0,False,3,True
2139503,0,False,1,True
2349350,0,True,1,True
2505589,0,True,1,True
3644098,0,False,1,True
4085460,0,False,1,True
4495616,0,True,1,True
6500733,0,True,1,True
8102044,0,True,1,True
21747261,0,True,1,True
26340894,0,True,1,True
34131366,0,True,1,True
37833638,0,False,0,False
43805537,0,True,1,True
53821567,0,True,1,True
58028851,0,True,1,True
59143478,0,False,0,False
67801130,0,False,1,True
77985233,0,True,1,True
79122889,0,True,1,True
87446689,0,False,0,False
131985659,0,False,0,False
133354972,0,False,1,True
141368043,0,False,1,True
182203673,0,True,1,True
192958386,0,False,0,False
194549188,1,True,1,True
197101143,0,False,0,False
239022626,0,False,0,False
313554800,0,False,1,True
1002209,0,False,2,True
1530491,0,False,0,False
1806684,0,False,0,False
2042258,0,True,1,True
2555314,0,False,0,False
17969305,0,False,1,True
28226921,0,False,2,True
32278945,0,False,1,True
40031282,0,False,0,False
49812879,0,False,2,True
1169412,0,True,1,True
194722340,0,True,1,True
393320540,0,False,0,False
375523,0,False,1,True
780290,0,False,4,True
2483211,0,False,0,False
2751264,0,True,1,True
3091858,0,False,0,False
3528302,0,False,0,False
3952539,0,True,1,True
4201103,0,False,1,True
4304469,0,False,0,False
4511216,0,True,1,True
4927177,0,False,0,False
5726343,1,False,1,True
5759249,0,True,1,True
5871587,0,False,1,True
5922816,0,True,1,True
6913191,0,False,1,True
6788251,0,False,0,False
7017718,0,False,2,True
9288913,0,True,1,True
7454564,0,False,2,True
7454736,0,True,1,True
7516495,0,False,1,True
8696909,0,False,0,False
8722675,0,False,0,False
9599410,0,False,0,False
10217561,0,False,3,True
10581859,0,False,2,True
10821717,0,False,0,False
10823845,0,False,1,True
12569217,0,True,1,True
14070578,0,False,1,True
15033630,0,False,0,False
16717518,0,True,1,True
19016014,0,True,1,True
98171558,0,False,1,True
20706913,0,True,1,True
26548380,0,False,0,False
31919906,0,False,2,True
33744380,0,True,1,True
40353694,0,False,0,False
44917832,0,False,1,True
767188,0,False,1,True
943111,0,True,1,True
1245102,0,True,1,True
2626169,0,False,1,True
3114198,0,False,1,True
3935876,0,True,1,True
5575735,0,False,0,False
84248178,0,False,1,True
178958482,0,False,0,False
180940386,0,True,1,True
228461241,0,False,1,True
379703573,0,False,1,True
1659596,0,True,1,True
2151026,0,True,1,True
2821013,0,False,0,False
2388757,0,True,1,True
2902027,0,True,1,True
8575817,0,False,2,True
21818808,0,True,1,True
31400083,0,False,1,True
51682993,1,False,1,True
94021923,0,True,1,True
235632371,0,True,1,True
270987868,0,True,1,True
323646876,0,False,1,True
365109502,0,False,1,True
376192979,0,True,1,True
981361,0,False,1,True
1113700,0,True,1,True
95224053,0,False,0,False
1678650,0,True,1,True
1992094,0,False,4,True
4159783,0,False,1,True
5367916,1,False,0,False
56604332,0,False,1,True
6876248,1,False,2,True
8598153,0,False,1,True
24175942,0,True,1,True
38531841,0,True,1,True
43688855,0,True,1,True
55050100,0,True,1,True
59148615,0,False,1,True
102162319,0,False,0,False
111505477,0,True,1,True
118794265,0,False,0,False
124826171,0,True,1,True
135423189,0,False,1,True
38241750,0,False,0,False
361643,0,False,0,False
234191964,0,False,2,True
248002826,0,False,3,True
251272308,0,False,1,True
284021304,0,True,1,True
233067,1,False,1,True
605182,0,False,2,True
631870,0,True,1,True
722704,0,False,0,False
1124415,0,False,1,True
1217163,0,False,1,True
2656464,1,False,1,True
4400562,0,False,1,True
2777086,0,False,1,True
3065767,0,False,0,False
3529988,0,True,1,True
8187918,0,False,1,True
10397506,1,False,0,False
13606903,0,False,0,False
145679000,0,False,0,False
147655532,0,False,1,True
166661618,0,False,1,True
174872701,0,True,1,True
114055,0,False,1,True
1230459,0,False,0,False
337312,0,False,1,True
566101,0,False,4,True
770973,0,False,1,True
2741869,0,False,0,False
3554387,0,False,0,False
3806974,0,True,1,True
17670755,1,False,0,False
4079437,0,True,1,True
5058632,0,False,0,False
7882591,0,True,1,True
8690484,0,False,1,True
11669803,0,False,1,True
57920606,0,False,1,True
88427657,0,False,2,True
89351609,0,False,0,False
107583053,0,True,1,True
190094605,0,False,0,False
1263100,0,False,0,False
1343619,0,False,1,True
1475620,0,False,0,False
1572690,0,False,2,True
1662527,0,True,1,True
1811478,0,False,0,False
2052157,0,True,1,True
2096491,0,False,0,False
2255595,0,False,1,True
2451677,0,True,1,True
49265915,0,False,1,True
54514697,0,False,1,True
58011404,0,True,1,True
63095339,1,False,1,True
72061900,0,False,1,True
102555368,0,False,1,True
116678852,0,False,0,False
132318473,0,False,1,True
134888851,0,False,1,True
146112495,0,False,1,True
1327352,0,False,0,False
150586226,0,False,1,True
151250726,1,False,1,True
177842338,0,True,1,True
215819777,0,False,1,True
237800371,1,False,1,True
245047242,1,False,1,True
263956783,1,False,0,False
370497791,0,True,1,True
271419412,0,False,5,True
302460584,0,True,1,True
344829195,0,True,1,True
357786758,0,False,2,True
441751928,0,False,0,False
1339114,0,True,1,True
1531451,0,False,0,False
1694442,0,False,0,False
1962980,0,True,1,True
3249499,0,False,1,True
25179267,1,True,1,True
38853405,0,True,1,True
50371621,0,False,0,False
56386146,0,True,1,True
172081392,0,False,0,False
188660305,0,False,0,False
218477246,0,False,1,True
279702451,0,True,1,True
327353968,0,False,0,False
918512,0,False,0,False
2328985,0,True,1,True
2431895,0,False,0,False
7679469,0,False,1,True
8014090,0,True,1,True
9360181,0,True,1,True
9732220,1,False,2,True
10696906,0,False,1,True
25129514,1,True,1,True
11076113,0,False,0,False
16513461,0,False,1,True
20048586,1,False,1,True
22457350,0,True,1,True
23324009,0,True,1,True
28619891,0,False,0,False
53178733,0,False,0,False
55653559,0,False,0,False
65774572,0,False,0,False
73751888,0,False,0,False
76867285,0,True,1,True
82444434,0,False,1,True
83278335,0,False,0,False
84201837,0,False,0,False
85465640,0,False,0,False
85690406,0,True,1,True
86540379,1,True,1,True
91170706,0,True,1,True
374978036,0,True,1,True
94117680,0,False,0,False
109031254,0,False,0,False
113842525,0,True,1,True
150251997,0,True,1,True
157258012,0,False,1,True
166716958,0,False,0,False
174083721,0,False,1,True
177949612,1,True,1,True
229740159,0,False,0,False
240742966,0,False,1,True
249032722,0,True,1,True
257191636,0,False,0,False
265573839,0,True,1,True
281864963,0,True,1,True
112937438,0,False,0,False
87232349,0,False,0,False
91043819,0,True,1,True
93825949,0,True,1,True
175552,0,False,1,True
389056,0,True,1,True
556034,0,False,0,False
772004,0,False,0,False
924083,0,False,0,False
5531914,0,False,0,False
6643670,0,False,1,True
6838032,0,False,2,True
11451852,0,True,1,True
23119062,0,False,1,True
60785262,0,False,0,False
104779349,0,True,1,True
135307353,0,True,1,True
147658864,0,False,0,False
157344197,0,False,0,False
355526100,0,False,1,True
365144373,0,False,1,True
450823854,0,True,1,True
516040588,0,False,0,False
894689,0,True,1,True
3894380,0,False,0,False
4214408,0,False,0,False
5277742,0,False,2,True
6041677,0,True,1,True
6707730,0,True,1,True
13416408,0,False,0,False
14033794,0,False,0,False
14670315,0,False,0,False
15086364,0,False,0,False
15910486,0,True,1,True
30610597,0,False,1,True
37064204,0,False,2,True
41888316,0,False,0,False
43810266,0,True,1,True
48370636,0,False,0,False
78711119,0,False,0,False
80063120,1,False,0,False
80139177,0,False,1,True
81502989,0,True,1,True
82335574,0,False,0,False
86953023,0,False,1,True
87462399,0,True,1,True
90250975,0,False,1,True
90736947,0,False,0,False
122520350,0,False,1,True
134991348,0,False,1,True
1178093,1,False,1,True
137627535,0,False,0,False
139270793,0,True,1,True
147977740,0,False,0,False
186593867,0,False,0,False
190966404,0,False,0,False
207897937,0,True,1,True
221447729,0,False,1,True
227026694,0,False,0,False
300822192,0,False,0,False
310505984,0,False,0,False
332621666,0,False,2,True
346388708,0,True,1,True
461567825,0,True,1,True
4339,0,False,2,True
1267786,0,False,1,True
1417590,0,True,1,True
1496886,0,False,1,True
1503747,0,False,0,False
8439797,0,False,0,False
8984447,0,False,0,False
10021149,0,True,1,True
10293288,0,True,1,True
10658378,0,True,1,True
13863010,0,False,1,True
15286655,0,False,1,True
16832359,0,False,0,False
19330947,0,True,1,True
22700326,0,True,1,True
63442900,0,False,1,True
65462975,0,True,1,True
74412028,0,False,1,True
76514487,0,False,0,False
94977466,0,False,3,True
231494918,0,False,0,False
334820244,0,False,1,True
478594821,1,True,1,True
506538441,0,False,0,False
534409,0,True,1,True
3096310,0,True,1,True
3486093,0,False,1,True
3570231,0,False,1,True
3801676,0,False,1,True
4199756,0,True,1,True
6428393,0,False,2,True
8635127,0,True,1,True
9510872,0,True,1,True
10429621,0,True,1,True
11340113,0,False,0,False
12301323,0,False,0,False
13682428,0,False,2,True
13800114,0,True,1,True
15190556,0,False,1,True
16452702,0,False,1,True
16717097,1,False,0,False
19096461,0,False,1,True
20849867,0,True,1,True
21658161,0,False,0,False
24222527,0,False,1,True
2865367,1,True,1,True
43882678,0,False,0,False
28708197,0,False,0,False
29307527,0,False,0,False
31618478,0,True,1,True
33028848,0,False,0,False
35688226,0,False,0,False
39219856,0,False,1,True
55717946,0,False,0,False
57034373,0,False,1,True
59442492,0,False,2,True
65776640,0,False,1,True
69700172,0,True,1,True
73433288,0,False,1,True
84562987,0,True,1,True
92736616,0,True,1,True
103024251,0,False,0,False
110120240,0,False,0,False
116644001,0,True,1,True
127460718,0,True,1,True
139121456,0,True,1,True
143100107,0,False,0,False
157078129,0,True,1,True
162221892,0,False,2,True
165869558,0,False,0,False
172097976,0,False,0,False
177921720,0,True,1,True
180120700,0,False,1,True
190018668,0,True,1,True
199962357,0,False,0,False
209439891,0,True,1,True
240270106,0,False,0,False
257079560,0,False,0,False
287017133,0,False,0,False
350376599,0,False,0,False
401113524,1,False,0,False
440269736,0,False,1,True
522021766,1,False,0,False
231963,0,True,1,True
277844,0,False,1,True
815245,0,False,2,True
1814397,0,False,1,True
2383659,1,False,1,True
3264771,0,False,0,False
4854498,0,False,0,False
8543230,0,True,1,True
15544422,0,True,1,True
61933436,0,False,0,False
119556719,0,False,1,True
163094126,0,False,3,True
206257561,0,False,3,True
373360,0,True,1,True
602245,0,False,1,True
885525,0,False,0,False
1657672,0,False,2,True
1697274,0,True,1,True
2182520,1,False,3,True
30620,0,False,0,False
74254,0,True,1,True
101426,0,False,1,True
106527,0,False,1,True
182740,0,False,0,False
333598,0,True,1,True
366021,0,False,1,True
444337,0,True,1,True
505536,0,True,1,True
511228,0,False,1,True
539742,0,False,0,False
781467,0,True,1,True
811468,0,True,1,True
1075954,0,True,1,True
1193149,0,True,1,True
1673688,0,False,1,True
1952281,0,False,0,False
2061368,0,False,1,True
2520496,0,False,3,True
3008999,0,False,1,True
3063501,0,False,1,True
3240219,0,False,0,False
3475221,0,False,1,True
3625147,0,False,0,False
5174368,0,False,0,False
5582485,0,False,0,False
6342694,0,False,1,True
6549585,0,False,0,False
6686781,0,False,0,False
7173852,0,True,1,True
7356221,0,False,0,False
11574867,0,False,2,True
11725173,1,True,1,True
11835845,0,False,1,True
12142162,0,False,0,False
12146498,0,False,0,False
24794879,0,False,1,True
30630209,0,False,1,True
40916326,0,False,0,False
43516557,0,True,1,True
51185439,0,False,0,False
133688287,0,True,1,True
151342863,0,False,2,True
164250196,1,False,1,True
183625067,0,False,2,True
219596595,0,False,1,True
1406506,0,True,1,True
1910272,0,False,0,False
1961958,0,False,0,False
2058093,0,False,0,False
2209054,0,True,1,True
2501635,0,False,1,True
2558980,0,True,1,True
2687538,0,False,0,False
2726824,0,False,1,True
2817747,0,False,0,False
4276005,0,False,1,True
4568781,0,True,1,True
4865043,0,False,0,False
5057704,0,False,0,False
6096409,0,True,1,True
1773892,0,False,1,True
1986596,0,False,1,True
2031317,0,False,1,True
2220077,0,False,1,True
2601754,0,False,1,True
193263666,0,False,0,False
209617113,0,False,0,False
50221,0,True,1,True
453911,0,False,0,False
677135,0,False,0,False
961265,0,False,0,False
1477272,0,False,0,False
1682921,0,True,1,True
1847730,0,False,0,False
1930726,0,False,2,True
2110299,0,True,1,True
2112459,0,False,1,True
2256286,0,False,0,False
2403232,0,False,0,False
2694771,0,False,0,False
2712589,0,False,2,True
2839048,0,False,1,True
2959348,0,True,1,True
2978672,1,False,0,False
3378114,0,True,1,True
3422456,0,False,0,False
3726094,0,True,1,True
4316098,0,False,0,False
35145441,0,False,0,False
191867313,0,False,0,False
15761965,0,True,1,True
4845745,0,False,1,True
5297963,0,False,1,True
6451288,0,False,1,True
7823761,0,True,1,True
8767089,0,True,1,True
16041535,0,True,1,True
18435546,0,True,1,True
23567792,0,False,1,True
33099593,0,False,1,True
57672986,0,False,0,False
75250568,1,True,1,True
83194666,0,False,1,True
131347152,0,False,1,True
189186656,0,False,1,True
460003958,0,False,1,True
210750,0,False,0,False
281818,0,False,2,True
449086,1,True,1,True
529226,0,False,0,False
652809,0,False,1,True
737336,0,False,1,True
845627,0,False,1,True
980593,0,False,1,True
1163553,0,False,0,False
1312537,1,False,1,True
1330806,0,False,0,False
1636575,0,False,0,False
1954748,0,True,1,True
1982352,0,True,1,True
2114117,1,False,2,True
2170966,0,True,1,True
2284104,0,False,1,True
2362721,0,False,0,False
2382150,0,True,1,True
15410359,0,False,0,False
2401178,0,True,1,True
2425741,0,False,0,False
2442528,0,False,0,False
2566451,0,True,1,True
2680908,0,True,1,True
2715461,0,True,1,True
2778094,0,True,1,True
2808765,0,False,1,True
2990325,0,True,1,True
2484387,0,True,1,True
4739874,0,False,1,True
5169999,0,False,2,True
7556641,0,True,1,True
12766188,0,False,0,False
14162824,0,False,2,True
29649760,0,True,1,True
153894418,0,False,0,False
239852815,0,False,0,False
421236973,0,False,0,False
14689,0,False,0,False
532712,0,False,2,True
1746449,1,False,1,True
2203319,0,False,0,False
11549926,0,True,1,True
5604404,0,False,0,False
33390106,0,False,0,False
43549791,0,True,1,True
187620128,0,False,0,False
1100453,0,True,1,True
2228867,0,False,0,False
2460638,0,True,1,True
8220914,0,False,0,False
9178492,0,False,1,True
18289523,0,True,1,True
223397679,0,True,1,True
248586576,0,True,1,True
1213878,0,False,1,True
2929852,0,False,1,True
2632511,0,False,1,True
3476328,0,True,1,True
8191426,0,True,1,True
29254726,0,False,1,True
31646421,0,False,0,False
115275616,0,False,0,False
246055497,0,False,1,True
437780027,0,False,1,True
268624,0,True,1,True
394441,0,True,1,True
692717,0,False,0,False
791377,0,False,0,False
